survived,pclass,sex,age,sibsp,parch,fare,adult_male,alone,difference from mean,fare_zscore,fare zscore,difference from mean (age),age zscore,child,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Unknown,embark_Queenstown,embark_Southampton,embark_Unknown,family size
0,1,1,29.0,0,0,30.0,1,1,-2.204207968574636,-0.0443561257654836,-0.0443561257654836,-0.6991176470588201,-0.0481270626403983,0,0,0,1,0,0,0,0,0,1,0,0
0,3,1,,1,2,23.45,1,0,-8.754207968574637,-0.1761642980913428,-0.1761642980913428,,,0,0,0,0,0,0,0,1,0,1,0,3
0,3,1,25.0,0,0,7.05,1,1,-25.154207968574635,-0.5061878135331888,-0.5061878135331888,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,25.0,0,0,7.25,1,1,-24.95420796857464,-0.5021631365156053,-0.5021631365156053,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,0,1,0,0
1,3,0,18.0,0,0,7.4958,0,1,-24.70840796857464,-0.4972168084609952,-0.4972168084609952,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,0,1,0,0
0,3,1,8.0,4,1,29.125,0,0,-3.079207968574636,-0.0619640877174113,-0.0619640877174113,-21.69911764705882,-1.493761169718421,1,0,0,0,0,0,0,1,1,0,0,5
1,3,1,1.0,1,2,20.575,0,0,-11.629207968574637,-0.2340190302191054,-0.2340190302191054,-28.69911764705882,-1.9756392054110952,1,0,0,0,0,0,0,1,0,1,0,3
0,1,1,46.0,0,0,79.2,1,1,46.99579203142537,0.9457144205600544,0.9457144205600544,16.30088235294118,1.1221481668989532,0,1,0,0,0,0,0,0,0,0,0,0
0,3,1,,0,0,7.75,1,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,,,0,0,0,0,0,0,0,1,1,0,0,0
0,2,1,16.0,0,0,26.0,1,1,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,-13.69911764705882,-0.943043414641079,1,0,0,0,0,0,0,1,0,1,0,0
0,3,0,,8,2,69.55,0,0,37.34579203142536,0.751523754461651,0.751523754461651,,,0,0,0,0,0,0,0,1,0,1,0,10
0,1,1,,0,0,30.6958,1,1,-1.5084079685746374,-0.0303542744213106,-0.0303542744213106,,,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,25.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,39.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,9.30088235294118,0.6402701312062791,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,49.0,0,0,25.9292,0,1,-6.275007968574634,-0.1262744017813779,-0.1262744017813779,19.30088235294118,1.3286673250529566,0,0,0,1,0,0,0,0,0,1,0,0
1,3,0,31.0,0,0,8.6833,0,1,-23.52090796857464,-0.4733202886690932,-0.4733202886690932,1.30088235294118,0.0895523761289371,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,30.0,0,0,7.2292,1,1,-24.97500796857464,-0.502581702925434,-0.502581702925434,0.3008823529411799,0.0207126567442693,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0,30.0,1,1,24.15,0,0,-8.054207968574637,-0.1620779285298006,-0.1620779285298006,0.3008823529411799,0.0207126567442693,0,0,0,0,0,0,0,1,0,1,0,2
0,2,1,34.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,4.30088235294118,0.2960715342829403,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,31.0,1,1,26.25,0,0,-5.954207968574636,-0.119818819845174,-0.119818819845174,1.30088235294118,0.0895523761289371,0,0,0,0,0,0,0,1,0,1,0,2
1,1,1,11.0,1,2,120.0,0,0,87.79579203142536,1.7667485321470855,1.7667485321470855,-18.69911764705882,-1.2872420115644176,1,1,0,0,0,0,0,0,0,1,0,3
1,3,1,0.42,0,1,8.5167,0,0,-23.68750796857464,-0.4766728446247403,-0.4766728446247403,-29.27911764705882,-2.0155662426542023,1,0,0,0,0,0,0,1,0,0,0,1
1,3,1,27.0,0,0,6.975,1,1,-25.229207968574634,-0.5076970674147826,-0.5076970674147826,-2.69911764705882,-0.1858065014097338,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,31.0,0,0,7.775,1,1,-24.42920796857464,-0.4915983593444487,-0.4915983593444487,1.30088235294118,0.0895523761289371,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,39.0,0,0,0.0,1,1,-32.20420796857464,-0.6480576784030068,-0.6480576784030068,9.30088235294118,0.6402701312062791,0,0,0,0,0,0,0,0,0,1,0,0
0,3,0,18.0,0,0,7.775,0,1,-24.42920796857464,-0.4915983593444487,-0.4915983593444487,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,0,1,0,0
0,2,1,39.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,9.30088235294118,0.6402701312062791,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,33.0,1,0,53.1,0,0,20.89579203142537,0.4204940697654092,0.4204940697654092,3.30088235294118,0.2272318148982726,0,0,0,0,1,0,0,0,0,1,0,1
0,3,1,26.0,0,0,7.8875,1,1,-24.31670796857464,-0.4893344785220579,-0.4893344785220579,-3.69911764705882,-0.2546462207944016,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,39.0,0,0,24.15,1,1,-8.054207968574637,-0.1620779285298006,-0.1620779285298006,9.30088235294118,0.6402701312062791,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,35.0,0,0,10.5,1,1,-21.70420796857464,-0.4367621349798736,-0.4367621349798736,5.30088235294118,0.364911253667608,0,0,0,0,0,0,0,1,0,1,0,0
0,3,0,6.0,4,2,31.275,0,0,-0.9292079685746372,-0.0186988097783889,-0.0186988097783889,-23.69911764705882,-1.6314406084877564,1,0,0,0,0,0,0,1,0,1,0,6
0,3,1,30.5,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,0.8008823529411799,0.0551325164366032,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,,0,0,0.0,1,1,-32.20420796857464,-0.6480576784030068,-0.6480576784030068,,,0,1,0,0,0,0,0,0,0,1,0,0
0,3,0,23.0,0,0,7.925,0,1,-24.279207968574635,-0.488579851581261,-0.488579851581261,-6.69911764705882,-0.4611653789484048,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,31.0,1,1,37.0042,1,0,4.7999920314253615,0.0965920880673076,0.0965920880673076,1.30088235294118,0.0895523761289371,0,0,0,0,0,0,0,1,0,0,0,2
0,3,1,43.0,0,0,6.45,1,1,-25.75420796857464,-0.5182618445859393,-0.5182618445859393,13.30088235294118,0.91562900874495,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,10.0,3,2,27.9,0,0,-4.304207968574637,-0.0866152344501102,-0.0866152344501102,-19.69911764705882,-1.3560817309490854,1,0,0,0,0,0,0,1,0,1,0,5
1,1,0,52.0,1,1,93.5,0,0,61.29579203142536,1.2334788273172737,1.2334788273172737,22.30088235294118,1.5351864832069595,0,1,0,0,0,0,0,0,0,1,0,2
1,3,1,27.0,0,0,8.6625,1,1,-23.541707968574634,-0.4737388550789219,-0.4737388550789219,-2.69911764705882,-0.1858065014097338,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,38.0,0,0,0.0,1,1,-32.20420796857464,-0.6480576784030068,-0.6480576784030068,8.30088235294118,0.5714304118216114,0,0,0,0,0,0,0,1,0,1,0,0
1,3,0,27.0,0,1,12.475,0,0,-19.729207968574634,-0.3970184494312366,-0.3970184494312366,-2.69911764705882,-0.1858065014097338,0,0,0,0,1,0,0,0,0,1,0,1
0,3,1,2.0,4,1,39.6875,0,0,7.483292031425364,0.1505891672737165,0.1505891672737165,-27.69911764705882,-1.9067994860264277,1,0,0,0,0,0,0,1,0,1,0,5
0,3,1,,0,0,6.95,1,1,-25.25420796857464,-0.5082001520419805,-0.5082001520419805,,,0,0,0,0,0,0,0,1,1,0,0,0
0,3,1,,0,0,56.4958,1,1,24.291592031425367,0.4888290608469592,0.4888290608469592,,,0,0,0,0,0,0,0,1,0,1,0,0
1,2,1,1.0,0,2,37.0042,0,0,4.7999920314253615,0.0965920880673076,0.0965920880673076,-28.69911764705882,-1.9756392054110952,1,0,0,0,0,0,0,1,0,0,0,2
1,3,1,,0,0,7.75,1,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,,,0,0,0,0,0,0,0,1,1,0,0,0
1,1,0,62.0,0,0,80.0,0,1,47.79579203142536,0.9618131286303884,0.9618131286303884,32.30088235294118,2.223583677053637,0,1,0,0,0,0,0,0,0,0,1,0
1,3,0,15.0,1,0,14.4542,0,0,-17.750007968574636,-0.3571902456652305,-0.3571902456652305,-14.69911764705882,-1.0118831340257468,1,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0.83,1,1,18.75,0,0,-13.454207968574636,-0.2707442080045548,-0.2707442080045548,-28.86911764705882,-1.9873419577064888,1,0,0,0,0,0,0,1,0,1,0,2
0,3,1,,0,0,7.2292,1,1,-24.97500796857464,-0.502581702925434,-0.502581702925434,,,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,23.0,0,0,7.8542,1,1,-24.35000796857464,-0.4900045872454856,-0.4900045872454856,-6.69911764705882,-0.4611653789484048,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,18.0,0,0,8.3,1,1,-23.904207968574635,-0.481033582173292,-0.481033582173292,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,0,1,0,0
1,1,0,39.0,1,1,83.1583,0,0,50.95409203142536,1.025368815753558,1.025368815753558,9.30088235294118,0.6402701312062791,0,0,0,0,1,0,0,0,0,0,0,2
0,3,1,21.0,0,0,8.6625,1,1,-23.541707968574634,-0.4737388550789219,-0.4737388550789219,-8.69911764705882,-0.5988448177177403,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,8.05,1,1,-24.154207968574635,-0.4860644284452713,-0.4860644284452713,,,0,0,0,0,0,0,0,1,0,1,0,0
1,3,1,32.0,0,0,56.4958,1,1,24.291592031425367,0.4888290608469592,0.4888290608469592,2.30088235294118,0.1583920955136048,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,,0,0,29.7,1,1,-2.504207968574637,-0.0503931412918588,-0.0503931412918588,,,0,0,1,0,0,0,0,0,0,0,0,0
0,3,1,20.0,0,0,7.925,1,1,-24.279207968574635,-0.488579851581261,-0.488579851581261,-9.69911764705882,-0.667684537102408,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,16.0,0,0,10.5,1,1,-21.70420796857464,-0.4367621349798736,-0.4367621349798736,-13.69911764705882,-0.943043414641079,1,0,0,0,0,0,0,1,0,1,0,0
1,1,0,30.0,0,0,31.0,0,1,-1.204207968574636,-0.0242327406775661,-0.0242327406775661,0.3008823529411799,0.0207126567442693,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,34.5,0,0,6.4375,1,1,-25.76670796857464,-0.5185133868995382,-0.5185133868995382,4.80088235294118,0.3304913939752742,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,17.0,0,0,8.6625,1,1,-23.541707968574634,-0.4737388550789219,-0.4737388550789219,-12.69911764705882,-0.8742036952564113,1,0,0,0,0,0,0,1,0,1,0,0
0,3,1,42.0,0,0,7.55,1,1,-24.654207968574635,-0.4961261209892301,-0.4961261209892301,12.30088235294118,0.8467892893602823,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,8,2,69.55,1,0,37.34579203142536,0.751523754461651,0.751523754461651,,,0,0,0,0,0,0,0,1,0,1,0,10
0,3,1,35.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,5.30088235294118,0.364911253667608,0,0,0,0,0,0,0,1,0,0,0,0
0,2,1,28.0,0,1,33.0,1,0,0.7957920314253641,0.0160140294982686,0.0160140294982686,-1.69911764705882,-0.1169667820250661,0,0,0,0,0,0,0,1,0,1,0,1
1,1,0,,1,0,89.1042,0,0,56.89999203142537,1.1450204511478064,1.1450204511478064,,,0,0,1,0,0,0,0,0,0,0,0,1
0,3,1,4.0,4,2,31.275,0,0,-0.9292079685746372,-0.0186988097783889,-0.0186988097783889,-25.69911764705882,-1.7691200472570918,1,0,0,0,0,0,0,1,0,1,0,6
0,3,1,74.0,0,0,7.775,1,1,-24.42920796857464,-0.4915983593444487,-0.4915983593444487,44.30088235294118,3.04966030966965,0,0,0,0,0,0,0,1,0,1,0,0
0,3,0,9.0,1,1,15.2458,0,0,-16.958407968574637,-0.341260574029635,-0.341260574029635,-20.69911764705882,-1.4249214503337533,1,0,0,0,0,0,0,1,0,0,0,2
1,1,0,16.0,0,1,39.4,0,0,7.195792031425363,0.1448036940609402,0.1448036940609402,-13.69911764705882,-0.943043414641079,1,0,0,1,0,0,0,0,0,1,0,1
0,2,0,44.0,1,0,26.0,0,0,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,14.30088235294118,0.9844687281296176,0,0,0,0,0,0,0,1,0,1,0,1
1,3,0,18.0,0,1,9.35,0,0,-22.854207968574634,-0.4599040278309786,-0.4599040278309786,-11.69911764705882,-0.8053639758717436,1,0,0,0,0,0,0,1,0,1,0,1
1,1,0,45.0,1,1,164.8667,0,0,132.66249203142536,2.669618413871151,2.669618413871151,15.30088235294118,1.0533084475142855,0,0,0,0,0,0,0,1,0,1,0,2
1,1,1,51.0,0,0,26.55,1,1,-5.654207968574635,-0.1137818043187987,-0.1137818043187987,21.30088235294118,1.466346763822292,0,0,0,0,1,0,0,0,0,1,0,0
1,3,0,24.0,0,3,19.2583,0,0,-12.945907968574636,-0.2605154913643663,-0.2605154913643663,-5.69911764705882,-0.392325659563737,0,0,0,0,0,0,0,1,0,0,0,3
0,3,1,,0,0,7.2292,1,1,-24.97500796857464,-0.502581702925434,-0.502581702925434,,,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,41.0,2,0,14.1083,1,0,-18.09590796857464,-0.3641509245671411,-0.3641509245671411,11.30088235294118,0.7779495699756146,0,0,0,0,0,0,0,1,0,1,0,2
0,2,1,21.0,1,0,11.5,1,0,-20.70420796857464,-0.4166387498919562,-0.4166387498919562,-8.69911764705882,-0.5988448177177403,0,0,0,0,0,0,0,1,0,1,0,1
1,1,0,48.0,0,0,25.9292,0,1,-6.275007968574634,-0.1262744017813779,-0.1262744017813779,18.30088235294118,1.2598276056682889,0,0,0,1,0,0,0,0,0,1,0,0
0,3,0,,8,2,69.55,0,0,37.34579203142536,0.751523754461651,0.751523754461651,,,0,0,0,0,0,0,0,1,0,1,0,10
0,2,1,24.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,-5.69911764705882,-0.392325659563737,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,42.0,0,0,13.0,0,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,12.30088235294118,0.8467892893602823,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,27.0,1,0,13.8583,0,0,-18.34590796857464,-0.3691817708391205,-0.3691817708391205,-2.69911764705882,-0.1858065014097338,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,31.0,0,0,50.4958,1,1,18.291592031425367,0.3680887503194546,0.3680887503194546,1.30088235294118,0.0895523761289371,0,0,0,0,0,0,0,0,0,1,0,0
0,3,1,,0,0,9.5,1,1,-22.70420796857464,-0.4568855200677911,-0.4568855200677911,,,0,0,0,0,0,0,0,1,0,1,0,0
1,3,1,4.0,1,1,11.1333,0,0,-21.07090796857464,-0.4240179952036955,-0.4240179952036955,-25.69911764705882,-1.7691200472570918,1,0,0,0,0,0,0,1,0,1,0,2
0,3,1,26.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-3.69911764705882,-0.2546462207944016,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,47.0,1,1,52.5542,0,0,20.34999203142537,0.4095107261844238,0.4095107261844238,17.30088235294118,1.190987886283621,0,0,0,1,0,0,0,0,0,1,0,2
0,1,1,33.0,0,0,5.0,1,1,-27.20420796857464,-0.5474407529634195,-0.5474407529634195,3.30088235294118,0.2272318148982726,0,1,0,0,0,0,0,0,0,1,0,0
0,3,1,47.0,0,0,9.0,1,1,-23.20420796857464,-0.4669472126117498,-0.4669472126117498,17.30088235294118,1.190987886283621,0,0,0,0,0,0,0,1,0,1,0,0
1,2,0,28.0,1,0,24.0,0,0,-8.204207968574636,-0.1650964362929882,-0.1650964362929882,-1.69911764705882,-0.1169667820250661,0,0,0,0,0,0,0,1,0,0,0,1
1,3,0,15.0,0,0,7.225,0,1,-24.979207968574634,-0.5026662211428032,-0.5026662211428032,-14.69911764705882,-1.0118831340257468,1,0,0,0,0,0,0,1,0,0,0,0
0,3,1,20.0,0,0,9.8458,1,1,-22.358407968574635,-0.4499268535043892,-0.4499268535043892,-9.69911764705882,-0.667684537102408,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,19.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,-10.69911764705882,-0.7365242564870758,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,,,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,56.0,0,1,83.1583,0,0,50.95409203142536,1.025368815753558,1.025368815753558,26.30088235294118,1.8105453607456308,0,0,1,0,0,0,0,0,0,0,0,1
1,2,0,25.0,0,1,26.0,0,0,-6.204207968574636,-0.1248496661171533,-0.1248496661171533,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,0,1,0,1
0,3,1,33.0,0,0,7.8958,1,1,-24.308407968574635,-0.4891674544258282,-0.4891674544258282,3.30088235294118,0.2272318148982726,0,0,0,0,0,0,0,1,0,1,0,0
0,3,0,22.0,0,0,10.5167,0,1,-21.68750796857464,-0.4364260744489054,-0.4364260744489054,-7.69911764705882,-0.5300050983330725,0,0,0,0,0,0,0,1,0,1,0,0
0,2,1,28.0,0,0,10.5,1,1,-21.70420796857464,-0.4367621349798736,-0.4367621349798736,-1.69911764705882,-0.1169667820250661,0,0,0,0,0,0,0,1,0,1,0,0
0,3,1,25.0,0,0,7.05,1,1,-25.154207968574635,-0.5061878135331888,-0.5061878135331888,-4.69911764705882,-0.3234859401790693,0,0,0,0,0,0,0,1,0,1,0,0
0,3,0,39.0,0,5,29.125,0,0,-3.079207968574636,-0.0619640877174113,-0.0619640877174113,9.30088235294118,0.6402701312062791,0,0,0,0,0,0,0,1,1,0,0,5
0,2,1,27.0,0,0,13.0,1,1,-19.20420796857464,-0.38645367226008,-0.38645367226008,-2.69911764705882,-0.1858065014097338,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,19.0,0,0,30.0,0,1,-2.204207968574636,-0.0443561257654836,-0.0443561257654836,-10.69911764705882,-0.7365242564870758,0,1,0,0,0,0,0,0,0,1,0,0
0,3,0,,1,2,23.45,0,0,-8.754207968574637,-0.1761642980913428,-0.1761642980913428,,,0,0,0,0,0,0,0,1,0,1,0,3
1,1,1,26.0,0,0,30.0,1,1,-2.204207968574636,-0.0443561257654836,-0.0443561257654836,-3.69911764705882,-0.2546462207944016,0,0,1,0,0,0,0,0,0,0,0,0
0,3,1,32.0,0,0,7.75,1,1,-24.45420796857464,-0.4921014439716465,-0.4921014439716465,2.30088235294118,0.1583920955136048,0,0,0,0,0,0,0,1,1,0,0,0
